# BUSCO version is: 5.2.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
62207at7147	Complete	NT_037436.4	22867542	22868046	-	236.2	127	https://www.orthodb.org/v10?query=62207at7147	ER membrane protein complex subunit 4
62219at7147	Complete	NT_033779.5	8536204	8541232	+	323.7	286	https://www.orthodb.org/v10?query=62219at7147	uncharacterized protein LOC108100980
62268at7147	Complete	NT_033779.5	19043622	19044902	-	347.9	244	https://www.orthodb.org/v10?query=62268at7147	tetratricopeptide repeat protein 19 homolog, mitochondrial
62276at7147	Complete	NT_033779.5	9917445	9918080	-	297.2	159	https://www.orthodb.org/v10?query=62276at7147	translocon-associated protein subunit gamma
62292at7147	Complete	NC_004354.4	14582186	14582892	-	298.3	152	https://www.orthodb.org/v10?query=62292at7147	probable 28S ribosomal protein S25, mitochondrial
62299at7147	Complete	NT_033779.5	8365033	8365635	+	185.2	144	https://www.orthodb.org/v10?query=62299at7147	COP9 signalosome complex subunit 8
62308at7147	Complete	NT_033777.3	10204516	10205381	-	144.0	128	https://www.orthodb.org/v10?query=62308at7147	tissue inhibitor of metalloproteases
62316at7147	Complete	NT_037436.4	8967219	8967891	+	304.2	160	https://www.orthodb.org/v10?query=62316at7147	Golgi apparatus membrane protein TVP23 homolog
62360at7147	Complete	NC_004354.4	633717	635482	-	574.7	493	https://www.orthodb.org/v10?query=62360at7147	caspase-8
62374at7147	Complete	NT_037436.4	232659	233262	-	148.8	123	https://www.orthodb.org/v10?query=62374at7147	Microtubule-associated protein 1S
62418at7147	Complete	NT_037436.4	15812761	15816055	-	244.3	148	https://www.orthodb.org/v10?query=62418at7147	Calcium channel flower
62437at7147	Complete	NT_033777.3	19031570	19032271	+	252.9	202	https://www.orthodb.org/v10?query=62437at7147	coiled-coil domain-containing protein 124
62447at7147	Complete	NT_033777.3	23985475	23986484	-	324.7	188	https://www.orthodb.org/v10?query=62447at7147	transmembrane protein 179
62475at7147	Complete	NT_033777.3	18675131	18677325	-	403.0	416	https://www.orthodb.org/v10?query=62475at7147	uncharacterized protein LOC110187738
62487at7147	Complete	NT_033777.3	13694052	13695232	+	345.0	228	https://www.orthodb.org/v10?query=62487at7147	cilia- and flagella-associated protein 36
62494at7147	Complete	NT_033777.3	20831444	20832427	+	215.0	218	https://www.orthodb.org/v10?query=62494at7147	zinc finger HIT domain-containing protein 2
62507at7147	Complete	NT_033778.4	13219648	13220195	-	296.0	155	https://www.orthodb.org/v10?query=62507at7147	UPF0587 protein CG4646
62527at7147	Complete	NT_033779.5	13366530	13367304	+	276.0	167	https://www.orthodb.org/v10?query=62527at7147	glutaredoxin 3
62531at7147	Complete	NT_033777.3	10779691	10780725	+	262.6	160	https://www.orthodb.org/v10?query=62531at7147	Protein of unknown function DM4/12
62544at7147	Complete	NT_033777.3	14898752	14899579	+	275.5	210	https://www.orthodb.org/v10?query=62544at7147	RRP15-like protein
62640at7147	Complete	NT_033777.3	7907720	7909121	+	396.9	307	https://www.orthodb.org/v10?query=62640at7147	transcription initiation factor TFIID subunit 7
62645at7147	Complete	NT_033778.4	24119998	24121998	+	188.7	158	https://www.orthodb.org/v10?query=62645at7147	uncharacterized protein LOC110191631
62664at7147	Complete	NT_037436.4	11992155	11992868	-	370.2	204	https://www.orthodb.org/v10?query=62664at7147	viral IAP-associated factor homolog
62670at7147	Complete	NT_033778.4	20325966	20326721	-	343.9	207	https://www.orthodb.org/v10?query=62670at7147	Mediator of RNA polymerase II transcription subunit 8
62679at7147	Complete	NT_033777.3	21074006	21076794	+	270.9	162	https://www.orthodb.org/v10?query=62679at7147	DM DNA-binding domain
62707at7147	Complete	NC_004354.4	18775578	18781190	+	240.5	125	https://www.orthodb.org/v10?query=62707at7147	coactosin-like protein
62712at7147	Complete	NT_037436.4	11710682	11711256	-	244.0	117	https://www.orthodb.org/v10?query=62712at7147	uncharacterized protein LOC111592775
62714at7147	Complete	NT_033778.4	9110895	9111478	+	283.2	143	https://www.orthodb.org/v10?query=62714at7147	RNA-binding protein 8A
62739at7147	Complete	NT_033778.4	21291288	21292083	-	265.5	171	https://www.orthodb.org/v10?query=62739at7147	ceramide-1-phosphate transfer protein
62774at7147	Complete	NT_033777.3	20817080	20817798	-	230.4	133	https://www.orthodb.org/v10?query=62774at7147	Erg28
62825at7147	Complete	NT_033777.3	8011111	8013068	-	462.0	391	https://www.orthodb.org/v10?query=62825at7147	Ubiquitin-associated domain
62833at7147	Complete	NT_037436.4	1665250	1666240	+	382.6	222	https://www.orthodb.org/v10?query=62833at7147	uncharacterized protein C9orf78
62890at7147	Complete	NT_037436.4	18106661	18107380	+	234.6	162	https://www.orthodb.org/v10?query=62890at7147	probable 28S ribosomal protein S26, mitochondrial
62959at7147	Complete	NT_033777.3	29197633	29199153	+	206.0	122	https://www.orthodb.org/v10?query=62959at7147	putative defense protein 3
62998at7147	Complete	NT_033777.3	19029159	19030068	+	361.0	225	https://www.orthodb.org/v10?query=62998at7147	Pyrroline-5-carboxylate reductase
63025at7147	Complete	NT_037436.4	21280691	21281301	-	228.9	119	https://www.orthodb.org/v10?query=63025at7147	Glycine cleavage system H protein
63078at7147	Complete	NT_033777.3	31594926	31596157	-	335.1	207	https://www.orthodb.org/v10?query=63078at7147	60S ribosomal protein L6
63091at7147	Complete	NC_004354.4	6672262	6673737	-	334.8	206	https://www.orthodb.org/v10?query=63091at7147	luc7-like protein 3
63174at7147	Complete	NT_033777.3	10223917	10224655	-	155.3	114	https://www.orthodb.org/v10?query=63174at7147	EF-hand domain
63194at7147	Complete	NT_033778.4	23698223	23698925	+	281.0	144	https://www.orthodb.org/v10?query=63194at7147	39S ribosomal protein L43, mitochondrial
63205at7147	Complete	NT_037436.4	20515334	20516099	-	213.5	147	https://www.orthodb.org/v10?query=63205at7147	Uncharacterized protein, isoform A
63304at7147	Complete	NT_033777.3	16658774	16733462	-	195.5	153	https://www.orthodb.org/v10?query=63304at7147	Homeotic protein ultrabithorax
63305at7147	Complete	NT_033777.3	23058898	23061182	-	334.8	360	https://www.orthodb.org/v10?query=63305at7147	WW domain
63380at7147	Complete	NT_033778.4	17591032	17591762	+	136.9	152	https://www.orthodb.org/v10?query=63380at7147	methylosome subunit pICln
63398at7147	Complete	NT_033779.5	17590239	17590994	+	267.7	137	https://www.orthodb.org/v10?query=63398at7147	class E basic helix-loop-helix protein 22
63412at7147	Complete	NT_037436.4	13386720	13387779	-	466.1	275	https://www.orthodb.org/v10?query=63412at7147	transmembrane protein 19
63427at7147	Fragmented	NC_004354.4	11324672	11325010	-	222.5	100	https://www.orthodb.org/v10?query=63427at7147	protein BUD31 homolog
63429at7147	Complete	NT_033777.3	4950281	4952495	-	267.1	121	https://www.orthodb.org/v10?query=63429at7147	ubiquitin-conjugating enzyme E2-17 kDa
63435at7147	Complete	NC_004354.4	5619876	5620526	-	284.0	132	https://www.orthodb.org/v10?query=63435at7147	EF-hand domain
63439at7147	Complete	NT_033777.3	24162873	24163415	-	258.2	131	https://www.orthodb.org/v10?query=63439at7147	28S ribosomal protein S24, mitochondrial
63494at7147	Complete	NT_037436.4	4224926	4225702	-	248.2	172	https://www.orthodb.org/v10?query=63494at7147	Neural/ectodermal development factor IMP-L2
63495at7147	Complete	NT_033777.3	16929391	16933030	-	243.2	131	https://www.orthodb.org/v10?query=63495at7147	Homeobox domain
63528at7147	Complete	NC_004354.4	9888400	9889158	-	197.0	142	https://www.orthodb.org/v10?query=63528at7147	uncharacterized protein LOC108097455
63584at7147	Complete	NT_033779.5	21166102	21166551	-	215.5	121	https://www.orthodb.org/v10?query=63584at7147	NADH dehydrogenase 
63623at7147	Complete	NT_033777.3	23758774	23759482	+	307.5	163	https://www.orthodb.org/v10?query=63623at7147	Dual specificity phosphatase
63626at7147	Complete	NT_033779.5	21355525	21356801	+	323.4	204	https://www.orthodb.org/v10?query=63626at7147	Tetraspanin
63631at7147	Complete	NT_033777.3	20823391	20823867	-	200.9	116	https://www.orthodb.org/v10?query=63631at7147	EF-hand domain
63685at7147	Complete	NT_037436.4	21635384	21636118	+	229.2	132	https://www.orthodb.org/v10?query=63685at7147	ORM1-like protein
63687at7147	Complete	NT_033777.3	23959037	23962091	+	248.0	126	https://www.orthodb.org/v10?query=63687at7147	AP complex subunit sigma
63760at7147	Complete	NT_037436.4	18149045	18153342	+	207.3	128	https://www.orthodb.org/v10?query=63760at7147	uncharacterized protein LOC108967203
63807at7147	Complete	NT_033778.4	23843725	23844645	-	255.3	172	https://www.orthodb.org/v10?query=63807at7147	synaptosomal-associated protein 29
63838at7147	Complete	NT_037436.4	7913788	7915032	-	522.2	325	https://www.orthodb.org/v10?query=63838at7147	transmembrane protein 43 homolog
63868at7147	Complete	NT_033777.3	8561947	8562315	-	214.1	112	https://www.orthodb.org/v10?query=63868at7147	Ribosomal protein S18
63882at7147	Complete	NT_033779.5	4978568	4979267	-	280.5	161	https://www.orthodb.org/v10?query=63882at7147	Inosine triphosphate pyrophosphatase
63901at7147	Complete	NC_004354.4	2948105	2948920	+	341.6	210	https://www.orthodb.org/v10?query=63901at7147	estradiol 17-beta-dehydrogenase 8
63928at7147	Complete	NT_033779.5	2579361	2579953	-	197.5	121	https://www.orthodb.org/v10?query=63928at7147	NADH dehydrogenase 
63978at7147	Complete	NT_033779.5	5518988	5519811	-	335.8	181	https://www.orthodb.org/v10?query=63978at7147	mitochondrial import inner membrane translocase subunit Tim21
63988at7147	Complete	NT_033778.4	17564907	17565776	+	294.0	231	https://www.orthodb.org/v10?query=63988at7147	protein FAM192A
63993at7147	Complete	NT_033777.3	22685504	22686349	-	262.0	198	https://www.orthodb.org/v10?query=63993at7147	glutamate--cysteine ligase regulatory subunit
64034at7147	Complete	NC_004354.4	6677365	6678083	-	238.8	136	https://www.orthodb.org/v10?query=64034at7147	NADH dehydrogenase 
64047at7147	Complete	NT_033778.4	9207764	9209101	+	173.8	158	https://www.orthodb.org/v10?query=64047at7147	proton-transporting ATP synthase activity, rotational mechanism
64062at7147	Complete	NT_033778.4	14852964	14853798	+	360.1	207	https://www.orthodb.org/v10?query=64062at7147	DNA excision repair protein ERCC-1
64099at7147	Complete	NT_033779.5	4403336	4403860	+	295.5	133	https://www.orthodb.org/v10?query=64099at7147	thioredoxin-like protein 4A
64101at7147	Complete	NT_033777.3	26452860	26453705	+	211.6	111	https://www.orthodb.org/v10?query=64101at7147	golgin subfamily A member 7
64113at7147	Complete	NT_037436.4	10882962	10883484	+	229.8	126	https://www.orthodb.org/v10?query=64113at7147	MIP18 family protein CG7949
64137at7147	Complete	NC_004354.4	4647966	4648585	+	186.3	126	https://www.orthodb.org/v10?query=64137at7147	Ribosomal protein L30, ferredoxin-like fold domain
64145at7147	Complete	NT_033778.4	24968554	24969225	-	381.9	180	https://www.orthodb.org/v10?query=64145at7147	Ribosomal protein L19
64151at7147	Complete	NT_037436.4	9971212	9971971	-	174.0	147	https://www.orthodb.org/v10?query=64151at7147	protein TSSC4
64192at7147	Complete	NT_033778.4	25036592	25039373	+	267.4	252	https://www.orthodb.org/v10?query=64192at7147	neuropeptide-like 1 isoform X1
64239at7147	Complete	NC_004354.4	12908346	12909436	-	359.6	209	https://www.orthodb.org/v10?query=64239at7147	breast cancer metastasis-suppressor 1-like protein
64273at7147	Complete	NT_033779.5	10254834	10255814	-	221.7	132	https://www.orthodb.org/v10?query=64273at7147	FUN14 domain-containing protein 1
64310at7147	Complete	NT_033778.4	10479105	10480037	-	353.6	193	https://www.orthodb.org/v10?query=64310at7147	translin
64344at7147	Complete	NT_033777.3	10331698	10332595	+	186.0	206	https://www.orthodb.org/v10?query=64344at7147	leukocyte receptor cluster member 1 homolog
64402at7147	Complete	NT_037436.4	11648840	11649675	+	367.1	196	https://www.orthodb.org/v10?query=64402at7147	DNA-directed RNA polymerase III 25 kDa polypeptide
64430at7147	Complete	NT_033777.3	30180355	30180993	+	255.0	130	https://www.orthodb.org/v10?query=64430at7147	trafficking protein particle complex subunit 1
64439at7147	Complete	NT_033779.5	8363823	8364313	-	87.8	30	https://www.orthodb.org/v10?query=64439at7147	40S ribosomal protein S13
64495at7147	Complete	NC_004354.4	15578454	15579431	+	468.7	269	https://www.orthodb.org/v10?query=64495at7147	dnaJ homolog subfamily C member 25 homolog
64515at7147	Complete	NC_004353.4	154781	155902	-	214.9	102	https://www.orthodb.org/v10?query=64515at7147	Single domain Von Willebrand factor type C domain
64516at7147	Complete	NT_033778.4	24173838	24174366	-	282.7	138	https://www.orthodb.org/v10?query=64516at7147	28S ribosomal protein S17, mitochondrial
64528at7147	Complete	NT_033779.5	83270	87091	-	344.5	241	https://www.orthodb.org/v10?query=64528at7147	protein atonal homolog 8
64568at7147	Complete	NT_037436.4	5654979	5656981	+	224.6	118	https://www.orthodb.org/v10?query=64568at7147	Zinc finger, CCHC-type
64595at7147	Complete	NT_033779.5	4459006	4459546	-	238.3	115	https://www.orthodb.org/v10?query=64595at7147	Ribosomal protein L27
64601at7147	Missing
64660at7147	Complete	NT_033777.3	5236401	5237173	-	294.6	146	https://www.orthodb.org/v10?query=64660at7147	MORN repeat-containing protein 4
64681at7147	Complete	NC_004354.4	10384309	10385043	-	237.2	164	https://www.orthodb.org/v10?query=64681at7147	GINS complex, subunit Psf3
64694at7147	Complete	NT_037436.4	20303232	20308822	+	360.5	184	https://www.orthodb.org/v10?query=64694at7147	Defective in cullin neddylation protein
64773at7147	Complete	NT_037436.4	6124049	6128480	-	201.9	155	https://www.orthodb.org/v10?query=64773at7147	protein lethal(3)malignant blood neoplasm 1 isoform X1
64796at7147	Complete	NT_033777.3	11430184	11430699	+	200.3	117	https://www.orthodb.org/v10?query=64796at7147	D-aminoacyl-tRNA deacylase
64824at7147	Complete	NC_004354.4	7013976	7014602	+	349.0	194	https://www.orthodb.org/v10?query=64824at7147	Coiled-coil domain-containing protein 25
64834at7147	Complete	NT_033777.3	8032238	8032906	-	233.6	150	https://www.orthodb.org/v10?query=64834at7147	dnaJ homolog subfamily C member 30
64910at7147	Complete	NT_033777.3	16349510	16350579	+	256.8	137	https://www.orthodb.org/v10?query=64910at7147	mesencephalic astrocyte-derived neurotrophic factor homolog
64928at7147	Complete	NC_004354.4	6986578	6987024	+	209.4	100	https://www.orthodb.org/v10?query=64928at7147	uncharacterized protein LOC108127057
64937at7147	Complete	NT_037436.4	21729192	21729638	+	225.7	114	https://www.orthodb.org/v10?query=64937at7147	DNA-directed RNA polymerases I, II, and III subunit RPABC3
64960at7147	Complete	NT_033779.5	8338578	8341131	+	194.6	120	https://www.orthodb.org/v10?query=64960at7147	uncharacterized protein LOC108095046
64967at7147	Complete	NT_037436.4	1247068	1247673	-	291.0	174	https://www.orthodb.org/v10?query=64967at7147	GINS complex, subunit Psf1
65010at7147	Complete	NT_037436.4	20295847	20296899	-	326.4	210	https://www.orthodb.org/v10?query=65010at7147	protein FRG1 homolog
65072at7147	Complete	NC_004354.4	14580796	14582026	+	218.1	156	https://www.orthodb.org/v10?query=65072at7147	RNA-binding domain superfamily
65094at7147	Complete	NT_033777.3	21269411	21269893	-	197.8	82	https://www.orthodb.org/v10?query=65094at7147	AP complex subunit sigma
65148at7147	Complete	NT_033777.3	29152250	29153138	-	172.4	136	https://www.orthodb.org/v10?query=65148at7147	histone RNA hairpin-binding protein
65155at7147	Complete	NT_033778.4	22608543	22609305	+	289.2	165	https://www.orthodb.org/v10?query=65155at7147	Vacuolar protein sorting 20
65163at7147	Complete	NT_033778.4	9811480	9812664	-	218.8	225	https://www.orthodb.org/v10?query=65163at7147	Uncharacterized protein, isoform A
65176at7147	Complete	NT_037436.4	8311033	8314711	-	442.3	338	https://www.orthodb.org/v10?query=65176at7147	cleavage and polyadenylation specificity factor subunit CG7185 isoform X1
65211at7147	Complete	NT_037436.4	4291516	4292152	-	158.2	111	https://www.orthodb.org/v10?query=65211at7147	transmembrane protein 50A
65216at7147	Complete	NT_033777.3	21661831	21662863	-	196.0	111	https://www.orthodb.org/v10?query=65216at7147	protein archease-like
65219at7147	Complete	NC_004354.4	11570709	11571296	+	180.6	123	https://www.orthodb.org/v10?query=65219at7147	transmembrane protein 242
65247at7147	Complete	NC_004354.4	17302914	17304833	+	234.6	155	https://www.orthodb.org/v10?query=65247at7147	basic-leucine zipper transcription factor A
65271at7147	Complete	NT_037436.4	5363877	5365085	-	261.8	143	https://www.orthodb.org/v10?query=65271at7147	ubiquitin-conjugating enzyme E2 variant 2
65272at7147	Complete	NT_033778.4	14215437	14216110	-	181.0	80	https://www.orthodb.org/v10?query=65272at7147	40S ribosomal protein S23
65279at7147	Complete	NT_033779.5	12171700	12172476	-	236.5	111	https://www.orthodb.org/v10?query=65279at7147	uncharacterized protein LOC105220298
65284at7147	Complete	NT_033779.5	3039133	3039713	-	222.1	133	https://www.orthodb.org/v10?query=65284at7147	protein cornichon homolog 4
65304at7147	Complete	NC_004354.4	19605503	19610886	+	263.6	148	https://www.orthodb.org/v10?query=65304at7147	Heat shock protein
65313at7147	Complete	NT_033777.3	26056671	26057304	+	180.9	156	https://www.orthodb.org/v10?query=65313at7147	pre-rRNA-processing protein TSR2 homolog
65345at7147	Complete	NC_004354.4	17906177	17906920	-	186.9	123	https://www.orthodb.org/v10?query=65345at7147	mitochondrial fission process protein 1
65355at7147	Complete	NT_037436.4	19589206	19590402	-	308.8	229	https://www.orthodb.org/v10?query=65355at7147	rRNA methyltransferase 3, mitochondrial
65376at7147	Complete	NT_037436.4	16129908	16130699	+	299.3	156	https://www.orthodb.org/v10?query=65376at7147	Translocon-associated protein subunit beta
65379at7147	Complete	NT_033779.5	5011189	5011858	+	239.5	145	https://www.orthodb.org/v10?query=65379at7147	selT-like protein
65381at7147	Complete	NT_033779.5	23312541	23313194	-	264.3	136	https://www.orthodb.org/v10?query=65381at7147	mitochondrial import inner membrane translocase subunit Tim23
